             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           3431240 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431241 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431242 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431243 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431244 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431245 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431246 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431247 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431248 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431249 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431250 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431251 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431252 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431253 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431254 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431255 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431256 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431257 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431258 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431259 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431260 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431261 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431262 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431263 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431264 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431265 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431266 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431267 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431268 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431269 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431270 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431271 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431272 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431273 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431274 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431275 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431276 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431277 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431278 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431279 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431280 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431281 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431282 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431283 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431284 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431285 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431286 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431287 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431288 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431289 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431290 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431291 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431292 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431293 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431294 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431295 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431296 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431297 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431298 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431299 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431300 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431301 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431302 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431303 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431304 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431305 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431306 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431307 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431308 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431309 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431310 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431311 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431312 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431313 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431314 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431315 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431316 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431317 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431318 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431319 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431320 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431321 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431322 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431323 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431324 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431325 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431326 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431327 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431328 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431329 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431330 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431331 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431332 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431333 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431334 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431335 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431336 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431337 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431338 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431339 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431340 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431341 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431342 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431343 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431344 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431345 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431346 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431347 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431348 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431349 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431350 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431351 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431352 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431353 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431354 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431355 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431356 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431357 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431358 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431359 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431360 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431361 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431362 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431363 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431364 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431365 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431366 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431367 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431368 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431369 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431370 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431371 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431372 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431373 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431374 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431375 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431376 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431377 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431378 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431379 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431380 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431381 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431382 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431383 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431384 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431385 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431386 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431387 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431388 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431389 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431390 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431391 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431392 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431393 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431394 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431395 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431396 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431397 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431398 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431399 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431400 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431401 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431402 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431403 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431404 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431405 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431406 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431407 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431408 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431409 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431410 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431411 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431412 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431413 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431414 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431415 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431416 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431417 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431418 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431419 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431420 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431421 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431422 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431423 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431424 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431425 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3431426 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
